"county","district","cds","ts2_col","ts2_col1","ts2_col1a","ts2_col2","ts2_col3","ts2_col3a","ts2_id"
"51","71399","5171399",6,"BA+72    ","OR","MA+36","","",1675
"51","71407","5171407",1,"BA+30          ","","","","",548
"51","71407","5171407",2,"BA+45          ","","","","",549
"51","71407","5171407",3,"BA+60            ","","","","",550
"51","71407","5171407",4,"BA+75      ","","","","",551
"51","71407","5171407",5,"BA+90        ","","","","",552
"51","71423","5171423",1,"BA+30","","","","",554
"51","71423","5171423",2,"BA+45","","","","",555
"51","71423","5171423",3,"BA+60","","","","",558
"51","71423","5171423",4,"BA+75","","","","",559
"51","71449","5171449",1,"BA                  ","    ","",,,3184
"51","71449","5171449",2,"BA+15               ","     ","",,,3185
"51","71449","5171449",3,"BA+30               ","           ","",,,3186
"51","71449","5171449",4,"BA+45               ","         ","",,,3187
"51","71449","5171449",5,"BA+60               ","           ","",,,3188
"51","71456","5171456",1,"STP","OR","PV","","",553
"51","71456","5171456",2,"BA","","","","",556
"51","71456","5171456",3,"BA+30","","","","",557
"51","71456","5171456",4,"BA+45","","","","",560
"51","71456","5171456",5,"BA+60  ","","","","",561
"51","71456","5171456",6,"","","","","",562
"51","71464","5171464",1,"EMERG   ","","","","",1266
"51","71464","5171464",2,"BA+30  ","OR","CRED","","",1267
"51","71464","5171464",3,"BA+45  ","OR","MA","","",1268
"51","71464","5171464",4,"BA+60  ","OR","MA+15","","",1269
"51","71464","5171464",5,"BA+75  ","OR","MA+30","","",1270
"52","10520","5210520",1,"BA                  ","                  ","","","",1499
"52","10520","5210520",2,"BA+30               ","     ","","","",1500
"52","10520","5210520",3,"BA+45               ","   ","","","",1501
"52","10520","5210520",4,"BA+60               ","         ","","","",1502
"52","10520","5210520",5,"BA+75               ","             ","","","",1503
"52","10520","5210520",6,"BA+90               ","                    ","    ","","",1504
"52","71472","5271472",1,"INTERN        ","","","","",20
"52","71472","5271472",2,"BA+30          ","","","","",21
"52","71472","5271472",3,"BA+42      ","","","","",22
"52","71472","5271472",4,"BA+54       ","","","","",23
"52","71472","5271472",5,"BA+66               "," ","","","",24
"52","71498","5271498",1,"BA                  ","                    ","",,,2175
"52","71498","5271498",2,"BA+45               ","                   ","",,,2176
"52","71498","5271498",3,"BA+60               ","                 ","",,,2177
"52","71498","5271498",4,"BA+60+MA            ","                    ","                  ",,,2178
"52","71522","5271522",1,"NON-CRED            ","        ","","","",3696
"52","71522","5271522",2,"BA+30               ","                    ","   ","","",3697
"52","71522","5271522",3,"BA+45               ","                   ","","","",3698
"52","71522","5271522",4,"BA+60","OR","MA","","",3699
"52","71522","5271522",5,"BA+75 ","OR","MA+15 ","","",3700
"52","71530","5271530",1,"BA+30    ","","","","",2188
"52","71530","5271530",2,"BA+45          ","","","","",2189
"52","71530","5271530",3,"BA+60            ","","","","",2190
"52","71548","5271548",1,"BA+30","","",,,4901
"52","71548","5271548",2,"BA+42        ","","",,,4902
"52","71548","5271548",3,"BA+54  ","","",,,4903
"52","71555","5271555",1,"BA+30","","","","",4926
"52","71555","5271555",2,"BA+45","","","","",4927
"52","71555","5271555",3,"BA+60","","","","",4928
"52","71563","5271563",1,"BA              ","TO    ","44","","",4619
"52","71563","5271563",2,"BA+45               ","   ","","","",4620
"52","71563","5271563",3,"BA+60               ","   ","","","",4621
"52","71563","5271563",4,"BA+75               ","         ","","","",4622
"52","71571","5271571",1,"BA+30","","","","",4404
"52","71571","5271571",2,"BA+45","","","","",4405
"52","71571","5271571",3,"BA+60 ","","","","",4406
"52","71571","5271571",4,"BA+75","","","","",4407
"52","71639","5271639",1,"INTERN","","","","",4666
"52","71639","5271639",2,"BA ","TO","41","","",4667
"52","71639","5271639",3,"BA+42    ","","","","",4668
"52","71639","5271639",4,"BA+54","","","","",4669
"52","71639","5271639",5,"BA+66      ","","","","",4670
"52","71639","5271639",6,"BA+69","","","","",4671
"52","71639","5271639",7,"BA+72","","","","",4672
"52","71639","5271639",8,"BA+75","","","","",4673
"52","71639","5271639",9,"BA+78    ","","","","",4674
"52","71647","5271647",1,"BA+30      ","","",,,3924
"52","71647","5271647",2,"BA+42    ","","",,,3925
"52","71647","5271647",3,"BA+54    ","","",,,3926
"52","71647","5271647",4,"BA+60    ","","",,,3927
"52","71647","5271647",5,"BA+70    ","","",,,3928
"53","10538","5310538",1,"BA+30    ","","","","",3303
"53","10538","5310538",2,"BA+45 ","","","","",3304
"53","10538","5310538",3,"BA+60","","",,,4569
"53","10538","5310538",4,"BA+75 ","","","","",3310
"53","71670","5371670",1,"BA+30","","","","",3685
"53","71670","5371670",2,"BA+45","","","","",3686
"53","71670","5371670",3,"BA+60","","","","",3687
"53","71670","5371670",4,"BA+75","OR","MA","","",3688
"53","71670","5371670",5,"LEAD ","TEACHER","","","",3334
"53","71696","5371696",1,"INTERN              ","              ","","","",2494
"53","71696","5371696",2,"INTERN+15           ","         ","","","",2495
"53","71696","5371696",3,"BA+30  ","OR","CRED ","","",2496
"53","71696","5371696",4,"BA+45","OR","CRED+15","","",2497
"53","71696","5371696",5,"BA+60 ","OR","CRED+30","","",2498
"53","71696","5371696",6,"BA+75","OR","CRED+45","","",2499
"53","76513","5376513",1,"BA+30","","","","",4722
"53","76513","5376513",2,"BA+45","","","","",4723
"53","76513","5376513",3,"BA+60","","","","",4724
"53","76513","5376513",4,"BA+75","OR","MA","","",4725
"54","10546","5410546",1,"BA+            ","CTE                ","                    ","","",2979
"54","10546","5410546",2,"BA+15               ","                    ","  ","","",2980
"54","10546","5410546",3,"BA+30               ","                    ","       ","","",2981
"54","10546","5410546",4,"BA+45  ","OR","MA","","",2982
"54","10546","5410546",5,"BA+60","OR","MA+15","","",2983
"54","10546","5410546",6,"BA+75    ","OR","MA+30","","",2984
"54","71795","5471795",1,"BA","","","","",3509
"54","71795","5471795",2,"BA+30","","","","",3510
"54","71795","5471795",3,"BA+45","","","","",3511
"54","71795","5471795",4,"BA+60","","","","",3764
"54","71803","5471803",1,"BA+30    ","","","","",2572
"54","71803","5471803",2,"BA+45    ","","","","",2577
"54","71803","5471803",3,"BA+60    ","","","","",2583
"54","71803","5471803",4,"BA+75        ","","","","",2591
"54","71803","5471803",5,"BA+75+MA","","","","",3322
"54","71811","5471811",1,"BA","","","","",3059
"54","71811","5471811",2,"BA+30","","","","",3060
"54","71811","5471811",3,"BA+45","","","","",3068
"54","71811","5471811",4,"BA+60","","","","",3089
"54","71811","5471811",5,"BA+70    ","","","","",3091
"54","71829","5471829",1,"BA","PRELIM ","OR EMERG","","",2908
"54","71829","5471829",2,"BA+15","","","","",2909
"54","71829","5471829",3,"BA+30","","","","",2910
"54","71829","5471829",4,"BA+40","","","","",2911
"54","71829","5471829",5,"BA+60 ","","","","",2918
"54","71837","5471837",1,"BA+30","","","","",1676
"54","71837","5471837",2,"BA+45","","","","",1677
"54","71837","5471837",3,"BA+60","","","","",1678
"54","71837","5471837",4,"BA+70","","","","",1679
"54","71852","5471852",1,"BA                ","","","","",889
"54","71852","5471852",2,"BA+15               "," ","","","",890
"54","71852","5471852",3,"BA+30               ","       ","","","",891
"54","71852","5471852",4,"BA+45               ","   ","","","",892
"54","71852","5471852",5,"BA+60               ","             ","","","",893
"54","71860","5471860",1,"BA<30  ","","","","",1924
"54","71860","5471860",2,"BA+30","","","","",1925
"54","71860","5471860",3,"BA+45","OR","MA","","",1926
"54","71860","5471860",4,"BA+60 ","OR","MA+15","","",1927
"54","71860","5471860",5,"BA+75","OR","MA+30","","",1928
"54","71860","5471860",6,"BA+90","OR","MA+45","","",1929
"54","71894","5471894",1,"BA+30  ","","",,,383
"54","71894","5471894",2,"BA+45  ","","",,,384
"54","71894","5471894",3,"BA+60  ","","",,,385
"54","71894","5471894",4,"BA+70  ","","",,,386
"54","71902","5471902",1,"BA+CRED","","","","",3496
"54","71902","5471902",2,"BA+30","","","","",3497
"54","71902","5471902",3,"BA+45","","","","",3498
"54","71902","5471902",4,"BA+60  ","","","","",3499
"54","71902","5471902",5,"BA+75","OR","MA","","",3500
"54","71902","5471902",6,"MA+75","","","","",3501
"54","71944","5471944",1,"BA+30  ","","","","",193
"54","71944","5471944",2,"BA+45  ","","","","",194
"54","71944","5471944",3,"BA+60","","","","",195
"54","71944","5471944",4,"BA+75    ","","","","",196
"54","71951","5471951",1,"BA ","NON-CRED","","","",1878
"54","71951","5471951",2,"BA+15","","","","",1875
"54","71951","5471951",3,"BA+30+CRED","","","","",1876
"54","71951","5471951",4,"BA+45+CRED","","","","",1877
"54","71951","5471951",5,"BA+60+CRED","","","","",1879
"54","71951","5471951",6,"BA+70+CRED  ","","","","",1880
"54","71951","5471951",7,"BA+80+CRED  ","","","","",1881
"54","71969","5471969",1,"BA","","","","",3622
"54","71969","5471969",2,"BA+15","","","","",3623
"54","71969","5471969",3,"BA+30","","","","",3624
"54","71969","5471969",4,"BA+45","","","","",3625
"54","71969","5471969",5,"BA+60","","","","",3626
"54","71969","5471969",6,"BA+75","","","","",3627
"54","71969","5471969",7,"BA+90","","","","",3628
"54","71985","5471985",1,"BA+30      ","","","","",3170
"54","71985","5471985",2,"BA+45","","","","",3171
"54","71985","5471985",3,"BA+60  ","","","","",3172
"54","71985","5471985",4,"BA+72  ","","","","",3173
"54","71993","5471993",1,"<PRELIM ","CRED ","","","",845
"54","71993","5471993",2,"<BA ","DSC ","","","",846
"54","71993","5471993",3,"BA<45","","","","",847
"54","71993","5471993",4,"BA+45  ","","","","",848
"54","71993","5471993",5,"BA+60 ","","","","",849
"54","71993","5471993",6,"BA+75  ","","","","",850
"54","71993","5471993",7,"BA+75+MA    ","","","","",851
"54","72009","5472009",1,"BA  ","INTERN  ","","","",582
"54","72009","5472009",2,"BA+30      ","","","","",583
"54","72009","5472009",3,"BA+45  ","","","","",584
"54","72009","5472009",4,"BA+60    ","","","","",585
"54","72009","5472009",5,"BA+75    ","","","","",586
"54","72009","5472009",6,"BA+90      ","","","","",587
"54","72017","5472017",1,"BA      ","","","","",1962
"54","72017","5472017",2,"BA+15  ","","","","",1982
"54","72017","5472017",3,"BA+30               ","   ","","","",1993
"54","72017","5472017",4,"BA+45","","","","",2002
"54","72017","5472017",5,"BA+60  ","","","","",2003
"54","72017","5472017",6,"MA  ","","","","",2004
"54","72025","5472025",1,"BA","","","","",3243
"54","72025","5472025",2,"BA+CRED  ","","","","",3244
"54","72025","5472025",3,"BA+30  ","","","","",3245
"54","72025","5472025",4,"BA+45","","","","",3246
"54","72025","5472025",5,"BA+60","OR","MA","","",3247
"54","72033","5472033",1,"BA                  ","        ","","","",267
"54","72033","5472033",2,"BA+30               ","                 ","","","",268
"54","72033","5472033",3,"BA+45               ","               ","","","",269
"54","72033","5472033",4,"BA+60               ","         ","","","",270
"54","72033","5472033",5,"BA+75               ","                 ","","","",271
"54","72041","5472041",1,"BA+30        ","","","","",1142
"54","72041","5472041",2,"BA+45    ","","","","",1143
"54","72041","5472041",3,"BA+60  ","","","","",1144
"54","72041","5472041",4,"BA+72               ","   ","","","",1145
"54","72058","5472058",1,"BA      ","","",,,3663
"54","72058","5472058",2,"BA+45         ","","",,,3664
"54","72058","5472058",3,"BA+60           ","","",,,3665
"54","72058","5472058",4,"BA+70            ","","",,,3666
"54","72082","5472082",1,"BA+30  ","","",,,1572
"54","72082","5472082",2,"BA+45  ","","",,,1573
"54","72082","5472082",3,"BA+60  ","","",,,1574
"54","72082","5472082",4,"BA+75    ","","",,,1575
"54","72090","5472090",1,"BA  ","","","","",663
"54","72090","5472090",2,"BA+15  ","","","","",664
"54","72090","5472090",3,"BA+30    ","","","","",665
"54","72090","5472090",4,"BA+45  ","","","","",666
"54","72090","5472090",5,"BA+60    ","","","","",667
"54","72090","5472090",6,"BA+75    ","","","","",668
"54","72108","5472108",1,"BA+CRED","","","","",75
"54","72108","5472108",2,"BA+30+CRED          ","    ","","","",76
"54","72108","5472108",3,"BA+45+CRED          ","                    "," ","","",77
"54","72108","5472108",4,"BA+60+CRED          ","            ","","","",78
"54","72108","5472108",5,"BA+70+CRED          ","                    ","      ","","",79
"54","72116","5472116",1,"BA+30    ","","","","",1456
"54","72116","5472116",2,"BA+45","","","","",1461
"54","72116","5472116",3,"BA+60  ","","","","",1462
"54","72116","5472116",4,"BA+75  ","","","","",1463
"54","72132","5472132",1,"EMERG/","INTERN  ","CRED ","","",3456
"54","72132","5472132",2,"BA+30","PRELIM/","CLEAR","","",3457
"54","72132","5472132",3,"BA+45  ","","","","",3458
"54","72132","5472132",4,"BA+60  ","","","","",3459
"54","72132","5472132",5,"BA+70    ","","","","",3460
"54","72140","5472140",1,"BA+15","OR","INTERN","","",1476
"54","72140","5472140",2,"BA+30","","","","",1477
"54","72140","5472140",3,"BA+45  ","","","","",1478
"54","72140","5472140",4,"BA+60","","","","",1479
"54","72140","5472140",5,"BA+75","","","","",1480
"54","72140","5472140",6,"BA+90","","","","",1481
"54","72140","5472140",7,"BA+105","","","","",1482
"54","72157","5472157",1,"NON-CRED            ","        ","","","",1340
"54","72157","5472157",2,"BA+CRED             ","            ","","","",1341
"54","72157","5472157",3,"BA+15+CRED  ","","","","",1342
"54","72157","5472157",4,"BA+30+CRED  ","","","","",1343
"54","72157","5472157",5,"BA+45+CRED          ","                ","","","",1344
"54","72173","5472173",1,"BA+12    ","","","","",1388
"54","72173","5472173",2,"BA+24  ","","","","",1389
"54","72173","5472173",3,"BA+36        ","","","","",1390
"54","72173","5472173",4,"BA+48    ","","","","",1391
"54","72173","5472173",5,"BA+60    ","","","","",1392
"54","72173","5472173",6,"BA+75      ","","","","",1393
"54","72181","5472181",1,"EMERG ","INTERN","","","",743
"54","72181","5472181",2,"BA+24","","","","",744
"54","72181","5472181",3,"BA+36  ","","","","",745
"54","72181","5472181",4,"BA+48    ","","","","",746
"54","72181","5472181",5,"BA+60  ","","","","",747
"54","72181","5472181",6,"BA+75  ","","","","",748
"54","72199","5472199",1,"BA+30               ","       ","","","",834
"54","72199","5472199",2,"BA+45               ","     ","","","",835
"54","72199","5472199",3,"BA+60               ","     ","","","",836
"54","72199","5472199",4,"BA+70               ","                    ","     ","","",837
"54","72207","5472207",1,"BA+15               ","                    ","         ",,,209
"54","72207","5472207",2,"BA+30               ","                 ","",,,210
"54","72207","5472207",3,"BA+45               ","                   ","",,,211
